,datetime_x,Unnamed: 0_x,Unnamed: 0.1,A1,A2,A3,A4,A5,A6,Unnamed: 0_y,date_clean,tag,tag_num,unit,Y1A,Y2A,Y3A,datetime_y,dt_round
335,2019-07-17 23:30:00.000,7629.0,7629.0,233.80350552666667,233.86895757000002,233.33096758,232.35154458,230.66675524000001,228.61786919666667,335,2019-07-17 23:29:59.975,NE280PV,1701,Total [1/m²],8047.13,1105.802,815.782,2019-07-17 23:29:59.975,2019-07-17 23:30:00.000
336,2019-07-18 03:30:00.000,7653.0,7653.0,233.75096111666667,233.90105007666668,233.3258292633333,232.3799711766667,230.66899496666667,228.57687119666664,336,2019-07-18 03:29:59.970,NE280PV,1701,Total [1/m²],9528.773,1377.795,992.666,2019-07-18 03:29:59.970,2019-07-18 03:30:00.000
337,2019-07-18 07:30:00.000,7677.0,7677.0,232.77378774666667,232.88006713000001,232.60741423666664,231.48891922333334,229.85964465666666,227.83171061,337,2019-07-18 07:29:59.965,NE280PV,1701,Total [1/m²],10508.798,1653.846,1165.334,2019-07-18 07:29:59.965,2019-07-18 07:30:00.000
338,2019-07-18 11:30:00.000,7701.0,7701.0,232.81835956,232.90827818333332,232.41027965333333,231.51216641,229.75144078000002,227.64153876333333,338,2019-07-18 11:29:59.960,NE280PV,1701,Total [1/m²],6362.641,883.84,604.292,2019-07-18 11:29:59.960,2019-07-18 11:30:00.000
339,2019-07-18 15:30:00.000,7725.0,7725.0,233.76132768666665,233.86217731666667,232.9774525933333,232.34635088666664,230.3703891766667,228.28880297,339,2019-07-18 15:30:00.000,NE280PV,1701,Total [1/m²],7523.982,1072.904,675.153,2019-07-18 15:30:00.000,2019-07-18 15:30:00.000
340,2019-07-18 19:30:00.000,7749.0,7749.0,233.65760311,233.79283139666666,233.13955238333332,232.29720481333334,230.41662758666666,228.27364142333332,340,2019-07-18 19:30:00.000,NE280PV,1701,Total [1/m²],9159.386,1332.663,882.642,2019-07-18 19:30:00.000,2019-07-18 19:30:00.000
341,2019-07-18 23:30:00.000,7773.0,7773.0,233.52922286333333,233.58967403333335,233.12404289333332,232.08989883,230.32571360333336,228.12990845000002,341,2019-07-18 23:30:00.000,NE282PV,1701,Total [1/m²],8631.048,1163.806,842.237,2019-07-18 23:30:00.000,2019-07-18 23:30:00.000
342,2019-07-19 03:30:00.000,7797.0,7797.0,230.73490441,230.99279391333334,230.70006413666667,229.76840951,228.10717082333335,226.07636782999998,342,2019-07-19 03:30:00.000,NE282PV,1701,Total [1/m²],8121.757,1123.368,723.435,2019-07-19 03:30:00.000,2019-07-19 03:30:00.000
343,2019-07-19 07:30:00.000,7821.0,7821.0,231.78550574,232.0242776266667,231.61159213666667,230.76497721333337,229.11286456000002,227.10910995666666,343,2019-07-19 07:30:00.000,NE282PV,1701,Total [1/m²],7739.497,1047.613,747.759,2019-07-19 07:30:00.000,2019-07-19 07:30:00.000
344,2019-07-19 11:30:00.000,7845.0,7845.0,232.03753120333332,232.11385827,231.56951737666668,230.72546292,228.89357574,226.78554268666667,344,2019-07-19 11:30:00.000,NE282PV,1701,Total [1/m²],5034.228,649.277,485.405,2019-07-19 11:30:00.000,2019-07-19 11:30:00.000
345,2019-07-19 15:30:00.000,7869.0,7869.0,233.69665270000004,233.70277632,232.79800844333332,232.03805063666664,230.06308646000002,228.03329863333332,345,2019-07-19 15:29:59.990,NE280PV,1701,Total [1/m²],6466.459,808.09,545.112,2019-07-19 15:29:59.990,2019-07-19 15:30:00.000
346,2019-07-19 19:30:00.000,7893.0,7893.0,233.73694753333334,233.65951343999998,232.94273411333333,232.04915687000002,229.9282097933333,227.82139590999998,346,2019-07-19 19:29:59.985,NE280PV,1701,Total [1/m²],5506.982,593.134,446.824,2019-07-19 19:29:59.985,2019-07-19 19:30:00.000
347,2019-07-19 23:30:00.000,7917.0,7917.0,232.78094379,232.81900564666668,232.16743429666667,231.33937604333335,229.31380119666667,227.23599754,347,2019-07-19 23:29:59.980,NE280PV,1701,Total [1/m²],5993.417,710.51,507.105,2019-07-19 23:29:59.980,2019-07-19 23:30:00.000
348,2019-07-20 03:30:00.000,7941.0,7941.0,230.73863483,231.12902273999998,230.59157064666667,229.78386697333335,228.1292998166667,226.06245411999998,348,2019-07-20 03:29:59.975,NE280PV,1701,Total [1/m²],8162.121,1091.649,808.258,2019-07-20 03:29:59.975,2019-07-20 03:30:00.000
349,2019-07-20 07:30:00.000,7965.0,7965.0,231.73884195666668,231.98168033333332,231.37469442333335,230.50910631333332,228.7833186833333,226.80905891,349,2019-07-20 07:29:59.970,NE280PV,1701,Total [1/m²],10421.473,1542.065,1072.32,2019-07-20 07:29:59.970,2019-07-20 07:30:00.000
350,2019-07-20 11:30:00.000,7989.0,7989.0,231.7364592066667,231.93578658,231.50948952666667,230.59454473333335,228.79531222000003,226.8304043533333,350,2019-07-20 11:29:59.965,NE280PV,1701,Total [1/m²],7694.49,1185.798,847.124,2019-07-20 11:29:59.965,2019-07-20 11:30:00.000
351,2019-07-20 15:30:00.000,8013.0,8013.0,231.82240056999999,231.91564358333335,231.24138883,230.4641064233333,228.50824841333335,226.4851897,351,2019-07-20 15:30:00.000,NE280PV,1701,Total [1/m²],7399.22,980.183,687.077,2019-07-20 15:30:00.000,2019-07-20 15:30:00.000
352,2019-07-20 19:30:00.000,8037.0,8037.0,231.77746197,231.95100186333335,231.30457419333334,230.53718845333333,228.7218235933333,226.72517412000002,352,2019-07-20 19:30:00.000,NE280PV,1701,Total [1/m²],8374.23,1185.358,895.7,2019-07-20 19:30:00.000,2019-07-20 19:30:00.000
353,2019-07-20 23:30:00.000,8061.0,8061.0,229.09087318000002,229.39174694999997,229.00811513999997,228.22159277,226.6296523566667,224.72328097,353,2019-07-20 23:30:00.000,NE280PV,1701,Total [1/m²],15788.652,2624.784,1903.581,2019-07-20 23:30:00.000,2019-07-20 23:30:00.000
354,2019-07-21 03:30:00.000,,,,,,,,,354,2019-07-21 03:30:00.000,NE280PV,1701,Total [1/m²],9717.571,1334.275,1050.623,2019-07-21 03:30:00.000,2019-07-21 03:30:00.000
355,2019-07-21 07:30:00.000,,,,,,,,,355,2019-07-21 07:30:00.000,NE280PV,1701,Total [1/m²],9302.366,1204.216,955.021,2019-07-21 07:30:00.000,2019-07-21 07:30:00.000
356,2019-07-21 11:30:00.000,,,,,,,,,356,2019-07-21 11:30:00.000,NE280PV,1701,Total [1/m²],9603.965,1266.434,942.129,2019-07-21 11:30:00.000,2019-07-21 11:30:00.000
357,2019-07-21 15:30:00.000,,,,,,,,,357,2019-07-21 15:30:00.000,NE280PV,1701,Total [1/m²],9632.131,1285.136,855.693,2019-07-21 15:30:00.000,2019-07-21 15:30:00.000
358,2019-07-21 19:30:00.000,,,,,,,,,358,2019-07-21 19:30:00.000,NE280PV,1701,Total [1/m²],13321.289,2009.775,1488.174,2019-07-21 19:30:00.000,2019-07-21 19:30:00.000
359,2019-07-21 23:30:00.000,,,,,,,,,359,2019-07-21 23:30:00.000,NE280PV,1701,Total [1/m²],8379.577,1051.91,716.657,2019-07-21 23:30:00.000,2019-07-21 23:30:00.000
360,2019-08-17 03:30:00.000,8085.0,8085.0,229.08078626333335,230.03439229666665,229.77963283666668,229.11087460666667,227.68262739666667,225.82139110666665,360,2019-08-17 03:30:00.000,NE280PV,1701,Total [1/m²],1813.987,75.341,21.009,2019-08-17 03:30:00.000,2019-08-17 03:30:00.000
361,2019-08-17 07:30:00.000,8109.0,8109.0,228.19769396,229.55088979666667,229.88594076,229.27515621666666,228.31466898333335,226.37205981333332,361,2019-08-17 07:30:00.000,NE280PV,1701,Total [1/m²],1740.702,46.152,13.933,2019-08-17 07:30:00.000,2019-08-17 07:30:00.000
362,2019-08-17 11:30:00.000,8133.0,8133.0,229.4167613333333,230.35811597,230.2503476933333,229.81069415333332,228.45577129333333,226.52922438666667,362,2019-08-17 11:30:00.000,NE280PV,1701,Total [1/m²],2049.831,53.118,15.674,2019-08-17 11:30:00.000,2019-08-17 11:30:00.000
363,2019-08-17 15:30:00.000,8157.0,8157.0,229.34501301,230.05623374,229.66777050666667,229.20839095,227.58138920333332,225.68378374999998,363,2019-08-17 15:29:59.990,NE280PV,1701,Total [1/m²],1938.129,33.157,14.147,2019-08-17 15:29:59.990,2019-08-17 15:30:00.000
364,2019-08-17 19:30:00.000,8181.0,8181.0,229.36252570666667,230.01124831,229.65374369000003,229.07833087000003,227.61499759333333,225.64629340666667,364,2019-08-17 19:29:59.985,NE280PV,1701,Total [1/m²],2045.228,49.044,30.158,2019-08-17 19:29:59.985,2019-08-17 19:30:00.000
365,2019-08-17 23:30:00.000,8205.0,8205.0,229.2746751133333,229.98471885,229.8282424,229.18606655666667,227.87016632333334,225.86023301,365,2019-08-17 23:30:00.000,NE280PV,1701,Total [1/m²],2546.58,95.691,63.794,2019-08-17 23:30:00.000,2019-08-17 23:30:00.000
366,2019-08-18 03:30:00.000,8229.0,8229.0,227.05425012,227.91494544000003,227.99221066333334,227.19405689333334,226.09299646666668,224.03879214000003,366,2019-08-18 03:30:00.000,NE280PV,1701,Total [1/m²],2671.598,109.873,114.099,2019-08-18 03:30:00.000,2019-08-18 03:30:00.000
367,2019-08-18 07:30:00.000,8253.0,8253.0,227.11091695666667,228.01807197000002,227.97767995,227.43175961,226.20934234666666,224.27149129666668,367,2019-08-18 07:30:00.000,NE280PV,1701,Total [1/m²],2761.237,117.243,98.277,2019-08-18 07:30:00.000,2019-08-18 07:30:00.000
368,2019-08-18 11:30:00.000,8277.0,8277.0,229.20850789,230.0519621533333,229.82191951333334,229.34795273,227.83935932333335,225.88702808333332,368,2019-08-18 11:30:00.000,NE280PV,1701,Total [1/m²],2684.993,142.952,124.947,2019-08-18 11:30:00.000,2019-08-18 11:30:00.000
369,2019-08-18 15:30:00.000,8301.0,8301.0,229.11487826666666,229.96943200666666,229.71099807666667,229.29541167333335,227.8256591966667,225.93356725,369,2019-08-18 15:30:00.000,NE280PV,1701,Total [1/m²],2837.022,185.477,183.736,2019-08-18 15:30:00.000,2019-08-18 15:30:00.000
370,2019-08-18 19:30:00.000,8325.0,8325.0,229.13439475333334,229.98825843999998,229.71003394333334,229.20347195,227.76064369000002,225.75702439333335,370,2019-08-18 19:30:00.000,NE280PV,1701,Total [1/m²],2530.454,180.867,155.512,2019-08-18 19:30:00.000,2019-08-18 19:30:00.000
371,2019-08-18 23:30:00.000,8349.0,8349.0,229.23017010333334,229.99263243,229.87448763,229.2382752,227.96191707,225.90403091666667,371,2019-08-18 23:30:00.000,NE280PV,1701,Total [1/m²],2879.962,247.783,249.332,2019-08-18 23:30:00.000,2019-08-18 23:30:00.000
372,2019-08-19 03:30:00.000,8373.0,8373.0,227.98228161,228.88514575666667,228.9635423133333,228.37080852333335,227.2097812833333,225.25964673666667,372,2019-08-19 03:30:00.000,NE280PV,1701,Total [1/m²],3218.93,298.451,308.029,2019-08-19 03:30:00.000,2019-08-19 03:30:00.000
373,2019-08-19 07:30:00.000,8397.0,8397.0,227.02367825666667,227.94501896,228.22948067666667,227.53935404,226.51327999333333,224.60656468,373,2019-08-19 07:30:00.000,NE280PV,1701,Total [1/m²],3381.349,326.358,317.122,2019-08-19 07:30:00.000,2019-08-19 07:30:00.000
374,2019-08-19 11:30:00.000,8421.0,8421.0,229.14148867333333,229.92281935999998,229.97225016666667,229.30980236000002,228.12242895666665,226.12233272,374,2019-08-19 11:30:00.000,NE280PV,1701,Total [1/m²],3157.471,256.882,263.848,2019-08-19 11:30:00.000,2019-08-19 11:30:00.000
375,2019-08-19 15:30:00.000,8445.0,8445.0,230.20414171666667,230.97994902666665,230.68945822,230.28970104333334,228.80882373666668,226.91389914333334,375,2019-08-19 15:30:00.000,NE280PV,1701,Total [1/m²],2885.089,239.74,279.97,2019-08-19 15:30:00.000,2019-08-19 15:30:00.000
376,2019-08-19 19:30:00.000,8469.0,8469.0,230.34830194666665,231.00079817999998,230.72103748666666,230.20002405666665,228.71285221000002,226.67904862333333,376,2019-08-19 19:30:00.000,NE280PV,1701,Total [1/m²],2069.85,188.795,186.209,2019-08-19 19:30:00.000,2019-08-19 19:30:00.000
377,2019-08-19 23:30:00.000,8493.0,8493.0,229.15216108666667,229.99904202000002,229.92786493000003,229.38305319000003,228.12291587666667,226.14106669,377,2019-08-19 23:30:00.000,NE280PV,1701,Total [1/m²],2903.14,229.483,205.199,2019-08-19 23:30:00.000,2019-08-19 23:30:00.000
378,2019-08-20 03:30:00.000,8517.0,8517.0,229.08351477666668,229.97132251333335,229.92380774,229.3168258433333,228.15812516666668,226.23925262333333,378,2019-08-20 03:30:00.000,NE280PV,1701,Total [1/m²],3219.676,248.212,247.796,2019-08-20 03:30:00.000,2019-08-20 03:30:00.000
379,2019-08-20 07:30:00.000,8541.0,8541.0,229.24356845333332,229.96407655333334,229.8647146333333,229.17162166333333,227.85691005333334,226.00643477666665,379,2019-08-20 07:30:00.000,NE280PV,1701,Total [1/m²],3235.575,326.292,363.834,2019-08-20 07:30:00.000,2019-08-20 07:30:00.000
380,2019-08-20 11:30:00.000,8565.0,8565.0,229.2518669366667,229.97499212,229.86862090666668,229.3311653433333,227.8559799666667,225.97503609333333,380,2019-08-20 11:30:00.000,NE280PV,1701,Total [1/m²],2655.028,208.989,203.764,2019-08-20 11:30:00.000,2019-08-20 11:30:00.000
381,2019-08-20 15:30:00.000,8589.0,8589.0,229.19353543333332,230.0160111266667,229.73672810333335,229.39222596666664,227.98036917000002,226.12245503666668,381,2019-08-20 15:30:00.000,NE280PV,1701,Total [1/m²],3597.218,226.404,215.955,2019-08-20 15:30:00.000,2019-08-20 15:30:00.000
382,2019-08-20 19:30:00.000,8613.0,8613.0,229.24602832333335,230.00358441333333,229.62274248333333,229.2287717733333,227.86604022999998,225.87028975,382,2019-08-20 19:30:00.000,NE280PV,1701,Total [1/m²],3235.668,224.14,182.268,2019-08-20 19:30:00.000,2019-08-20 19:30:00.000
383,2019-08-20 23:30:00.000,8637.0,8637.0,229.21586604333334,229.98140338333334,229.81309451999996,229.24257461000002,228.01482032,226.00711240666666,383,2019-08-20 23:30:00.000,NE280PV,LOT 283,Total [1/m²],4212.331,353.452,397.634,2019-08-20 23:30:00.000,2019-08-20 23:30:00.000
384,2019-08-21 03:30:00.000,8661.0,8661.0,226.56958561333332,227.68127885333334,227.96148480666668,227.53126782333334,226.57135892666668,224.74130876666666,384,2019-08-21 03:30:00.000,NE280PV,1701,Total [1/m²],5979.951,729.893,827.595,2019-08-21 03:30:00.000,2019-08-21 03:30:00.000
385,2019-08-21 07:30:00.000,8685.0,8685.0,227.98593086666665,228.82294649666667,228.96866745666668,228.38551239,227.20240194333334,225.19879185666665,385,2019-08-21 07:30:00.000,NE280PV,1701,Total [1/m²],5659.902,592.436,638.457,2019-08-21 07:30:00.000,2019-08-21 07:30:00.000
386,2019-08-21 11:30:00.000,8709.0,8709.0,229.13411962666666,229.97860983,229.86448015,229.44457075666665,228.0849104,226.10948988666667,386,2019-08-21 11:30:00.000,NE280PV,1701,Total [1/m²],7298.356,791.388,844.837,2019-08-21 11:30:00.000,2019-08-21 11:30:00.000
387,2019-08-21 15:30:00.000,8733.0,8733.0,229.19911161666664,229.95633493666665,229.74818607666666,229.28506663666667,227.87079633,225.93378569,387,2019-08-21 15:30:00.000,NE280PV,1701,Total [1/m²],3667.9,435.919,509.928,2019-08-21 15:30:00.000,2019-08-21 15:30:00.000
388,2019-08-21 19:30:00.000,8757.0,8757.0,226.80457376666666,227.8861447766667,227.9192737366667,227.69235349666667,226.54802673333333,224.63770215666668,388,2019-08-21 19:30:00.000,NE280PV,1701,Total [1/m²],3379.522,363.989,391.854,2019-08-21 19:30:00.000,2019-08-21 19:30:00.000
389,2019-08-21 23:30:00.000,8781.0,8781.0,226.98160884333333,227.96825217,227.89995307,227.39285223000002,226.29744390333335,224.31611775333332,389,2019-08-21 23:30:00.000,NE280PV,1701,Total [1/m²],5053.336,562.746,571.127,2019-08-21 23:30:00.000,2019-08-21 23:30:00.000
390,2019-08-22 03:30:00.000,8805.0,8805.0,226.89085881000003,227.89163653666665,227.84831866333334,227.48199075,226.41734320999998,224.42581764333332,390,2019-08-22 03:30:00.000,NE280PV,LOT 285,Total [1/m²],4072.485,439.727,440.395,2019-08-22 03:30:00.000,2019-08-22 03:30:00.000
391,2019-08-22 07:30:00.000,8829.0,8829.0,227.97206830333334,228.93378302,228.94312767666665,228.4452263533333,227.37086822333333,225.33331865666665,391,2019-08-22 07:30:00.000,NE280PV,1701,Total [1/m²],3874.181,415.522,397.418,2019-08-22 07:30:00.000,2019-08-22 07:30:00.000
392,2019-08-22 11:30:00.000,8853.0,8853.0,228.07739205,228.95034189666669,228.87899645666667,228.41676184666667,227.09526215333332,225.14940869666665,392,2019-08-22 11:30:00.000,NE280PV,1701,Total [1/m²],3704.543,314.0,281.672,2019-08-22 11:30:00.000,2019-08-22 11:30:00.000
393,2019-08-22 15:30:00.000,8877.0,8877.0,227.98455467,228.96864750999998,228.84851515,228.52971018999997,227.16218641,225.2235156733333,393,2019-08-22 15:30:00.000,NE280PV,1701,Total [1/m²],3629.35,339.659,309.486,2019-08-22 15:30:00.000,2019-08-22 15:30:00.000
394,2019-08-22 19:30:00.000,8901.0,8901.0,226.69108953666668,227.93000226666666,227.9364844733333,227.71650269333335,226.49602018666667,224.5719163166667,394,2019-08-22 19:30:00.000,NE280PV,1701,Total [1/m²],3033.379,341.042,376.094,2019-08-22 19:30:00.000,2019-08-22 19:30:00.000
395,2019-08-22 23:30:00.000,8925.0,8925.0,227.0563870033333,227.8010045766667,228.07241950333332,227.66585099,226.35562780333336,224.25585993,395,2019-08-22 23:30:00.000,NE280PV,1701,Total [1/m²],3441.008,365.287,340.448,2019-08-22 23:30:00.000,2019-08-22 23:30:00.000
396,2019-08-23 03:30:00.000,8949.0,8949.0,226.72922441,227.9197614566667,227.94454317999998,227.43154865333335,226.29802404666665,224.37729903,396,2019-08-23 03:30:00.000,NE280PV,1701,Total [1/m²],2079.861,119.604,95.528,2019-08-23 03:30:00.000,2019-08-23 03:30:00.000
397,2019-08-23 07:30:00.000,8973.0,8973.0,226.80502917,227.87167115333332,227.92245737666667,227.58064932333332,226.45134158,224.51784571999997,397,2019-08-23 07:30:00.000,NE280PV,1701,Total [1/m²],2717.724,242.079,240.337,2019-08-23 07:30:00.000,2019-08-23 07:30:00.000
398,2019-08-23 11:30:00.000,8997.0,8997.0,229.26656989666665,229.99853814000002,229.82194692333334,229.26202906666666,227.69301876,225.62270209333334,398,2019-08-23 11:30:00.000,NE280PV,1701,Total [1/m²],2692.036,100.315,67.399,2019-08-23 11:30:00.000,2019-08-23 11:30:00.000
399,2019-08-23 15:30:00.000,9021.0,9021.0,229.2463663333333,230.01404673333332,229.7158857466667,229.30289431333333,227.74301034333334,225.78999375333333,399,2019-08-23 15:29:59.990,NE280PV,1701,Total [1/m²],2940.067,133.101,107.523,2019-08-23 15:29:59.990,2019-08-23 15:30:00.000
400,2019-08-23 19:30:00.000,9045.0,9045.0,226.19714495999997,227.23678757666667,227.22091249000002,226.87600815666667,225.72680104333335,223.81230913666664,400,2019-08-23 19:29:59.985,NE280PV,1701,Total [1/m²],3200.61,237.934,200.002,2019-08-23 19:29:59.985,2019-08-23 19:30:00.000
401,2019-08-23 23:30:00.000,9069.0,9069.0,226.85145297666668,227.9010976333333,227.98811256,227.6014214533333,226.40238380000002,224.47435625666665,401,2019-08-23 23:29:59.980,NE280PV,1701,Total [1/m²],2822.667,210.825,180.951,2019-08-23 23:29:59.980,2019-08-23 23:30:00.000
402,2019-08-24 03:30:00.000,9093.0,9093.0,225.10644275333334,226.54265234666664,226.90474571333334,226.89466341333332,226.03706857999998,224.14500515999998,402,2019-08-24 03:30:00.000,NE280PV,1701,Total [1/m²],2354.183,129.902,118.093,2019-08-24 03:30:00.000,2019-08-24 03:30:00.000
403,2019-08-24 08:30:00.000,9123.0,9123.0,225.12819535999998,226.56842477666666,226.9571122433333,226.90984821666666,226.10603702,224.28196970666667,403,2019-08-24 08:30:00.000,NE280PV,1701,Total [1/m²],2765.479,155.345,132.299,2019-08-24 08:30:00.000,2019-08-24 08:30:00.000
404,2019-08-24 11:30:00.000,9141.0,9141.0,224.41487655,226.16991951333333,226.87076332333334,226.92713971666663,226.5029221,224.79649299333335,404,2019-08-24 11:30:00.000,NE280PV,1701,Total [1/m²],2507.786,193.106,179.312,2019-08-24 11:30:00.000,2019-08-24 11:30:00.000
405,2019-08-24 15:30:00.000,9165.0,9165.0,224.80224481333335,226.7247841233333,227.13025329333334,227.33131561333335,226.83299878666665,225.10521351333333,405,2019-08-24 15:30:00.000,NE280PV,E190289,Total [1/m²],3099.084,221.677,182.972,2019-08-24 15:30:00.000,2019-08-24 15:30:00.000
406,2019-08-24 19:30:00.000,9189.0,9189.0,229.35252013666664,230.78143334333333,230.93104666666667,230.76653083000005,229.58321729,227.65145489,406,2019-08-24 19:30:00.000,NE280PV,E190289,Total [1/m²],3315.41,114.046,99.678,2019-08-24 19:30:00.000,2019-08-24 19:30:00.000
407,2019-08-24 23:30:00.000,9213.0,9213.0,229.06901775000003,230.60863025333333,230.99008788666666,230.84337563666668,229.83581407333335,227.91811118,407,2019-08-24 23:30:00.000,NE280PV,1701,Total [1/m²],3645.112,119.298,88.82,2019-08-24 23:30:00.000,2019-08-24 23:30:00.000
408,2019-08-25 03:30:00.000,9237.0,9237.0,226.76598922666668,228.38651975000002,229.02897628000002,228.87662346000002,228.27604443000004,226.39659717333333,408,2019-08-25 03:30:00.000,NE280PV,1701,Total [1/m²],4370.994,342.271,234.724,2019-08-25 03:30:00.000,2019-08-25 03:30:00.000
409,2019-08-25 08:30:00.000,9267.0,9267.0,223.44798441,225.53047215666666,226.71291254666667,226.85256227666665,226.99627509,225.36446881999998,409,2019-08-25 08:30:00.000,NE280PV,1701,Total [1/m²],3172.62,213.386,227.042,2019-08-25 08:30:00.000,2019-08-25 08:30:00.000
410,2019-08-25 11:30:00.000,9285.0,9285.0,225.8587904833333,227.76719657,228.83959425333333,229.03105782333333,228.43899451000001,226.73456420000002,410,2019-08-25 11:30:00.000,NE280PV,1701,Total [1/m²],3177.754,276.528,265.918,2019-08-25 11:30:00.000,2019-08-25 11:30:00.000
411,2019-08-25 15:30:00.000,9309.0,9309.0,226.11444430666666,228.0733088766667,228.62259974333332,229.0258845333333,228.32621432666667,226.65517425333334,411,2019-08-25 15:30:00.000,NE280PV,1701,Total [1/m²],4253.791,372.697,308.258,2019-08-25 15:30:00.000,2019-08-25 15:30:00.000
412,2019-08-25 19:30:00.000,9333.0,9333.0,230.77071372,232.44620763,232.76074026,232.61079471000002,231.54423240333335,229.67682925999998,412,2019-08-25 19:30:00.000,NE280PV,1701,Total [1/m²],3776.928,224.482,180.098,2019-08-25 19:30:00.000,2019-08-25 19:30:00.000
413,2019-08-25 23:30:00.000,9357.0,9357.0,227.12530468333333,229.12858406333336,229.97110804666667,229.87526785666668,229.52261801,227.80343206,413,2019-08-25 23:30:00.000,NE280PV,1701,Total [1/m²],3905.477,341.348,262.977,2019-08-25 23:30:00.000,2019-08-25 23:30:00.000
414,2019-08-26 03:30:00.000,9381.0,9381.0,228.70280909,230.32870461333334,231.00628917666666,230.69290728,229.96146555333334,228.13499514,414,2019-08-26 03:30:00.000,NE280PV,1701,Total [1/m²],3577.626,259.469,162.274,2019-08-26 03:30:00.000,2019-08-26 03:30:00.000
415,2019-08-26 08:30:00.000,9411.0,9411.0,227.74903999333333,229.67912846333334,230.73730878,230.56044133,230.16079978333335,228.3140351466667,415,2019-08-26 08:30:00.000,NE280PV,1701,Total [1/m²],3564.014,221.569,171.659,2019-08-26 08:30:00.000,2019-08-26 08:30:00.000
416,2019-08-26 11:30:00.000,9429.0,9429.0,226.3875607,228.5149941633333,229.72732844666666,229.99336118666668,229.68966253,227.90693431,416,2019-08-26 11:30:00.000,NE280PV,1701,Total [1/m²],6198.344,765.526,723.284,2019-08-26 11:30:00.000,2019-08-26 11:30:00.000
417,2019-08-26 15:30:00.000,9453.0,9453.0,226.59320168666667,228.68144217666668,229.48951887666666,229.97056589666667,229.62533480333332,227.94372886,417,2019-08-26 15:30:00.000,NE280PV,1701,Total [1/m²],5624.622,586.741,524.284,2019-08-26 15:30:00.000,2019-08-26 15:30:00.000
418,2019-08-26 19:30:00.000,9477.0,9477.0,221.76086135,224.16144820666668,225.56662287999998,226.41129701,226.99579826666664,225.54791881999998,418,2019-08-26 19:30:00.000,NE280PV,1701,Total [1/m²],4836.527,616.786,533.244,2019-08-26 19:30:00.000,2019-08-26 19:30:00.000
419,2019-08-26 23:30:00.000,9501.0,9501.0,226.85857226,228.9579695466667,229.72373262,229.93098600666667,229.61006986333336,227.88786930333333,419,2019-08-26 23:30:00.000,NE280PV,1701,Total [1/m²],4137.115,269.831,250.865,2019-08-26 23:30:00.000,2019-08-26 23:30:00.000
420,2019-08-27 03:30:00.000,9525.0,9525.0,226.76044695,228.81330594666667,229.7428775366667,230.05002093,229.60225790666667,227.80059053666665,420,2019-08-27 03:30:00.000,NE280PV,1701,Total [1/m²],4080.947,254.645,209.551,2019-08-27 03:30:00.000,2019-08-27 03:30:00.000
421,2019-08-27 07:30:00.000,9549.0,9549.0,225.14589329333333,227.34163428666668,228.59489214666667,228.96013229333334,228.96863892666667,227.34434398666667,421,2019-08-27 07:30:00.000,NE280PV,1701,Total [1/m²],4093.748,317.095,254.126,2019-08-27 07:30:00.000,2019-08-27 07:30:00.000
422,2019-08-27 11:30:00.000,9573.0,9573.0,225.52531734,227.5458120766667,228.71098951333332,228.91339299,228.73343008333336,227.13550752666666,422,2019-08-27 11:30:00.000,NE280PV,1701,Total [1/m²],3457.893,297.809,258.624,2019-08-27 11:30:00.000,2019-08-27 11:30:00.000
423,2019-08-27 15:30:00.000,9597.0,9597.0,224.14761933333332,226.2571869566667,227.4704740766667,227.86501461,227.90940043,226.36148106,423,2019-08-27 15:30:00.000,NE282PV,1701,Total [1/m²],4325.048,387.935,314.659,2019-08-27 15:30:00.000,2019-08-27 15:30:00.000
424,2019-08-27 19:30:00.000,9621.0,9621.0,225.04138421666667,227.27095961999999,228.33977861666665,228.95991694,228.85371799000004,227.14070042666665,424,2019-08-27 19:30:00.000,NE282PV,1701,Total [1/m²],3929.889,237.072,199.17,2019-08-27 19:30:00.000,2019-08-27 19:30:00.000
425,2019-08-27 23:30:00.000,9645.0,9645.0,225.63311249333333,227.70683022333333,228.67338226666666,229.02212548666668,228.73694421666664,226.9771127933333,425,2019-08-27 23:30:00.000,NE280PV,1701,Total [1/m²],4665.366,330.463,266.23,2019-08-27 23:30:00.000,2019-08-27 23:30:00.000
426,2019-08-28 03:30:00.000,9669.0,9669.0,227.11282165333333,228.99188239,229.92668519666665,229.98272464333334,229.55379766333337,227.65716429999998,426,2019-08-28 03:30:00.000,NE280PV,1701,Total [1/m²],4828.502,539.661,413.798,2019-08-28 03:30:00.000,2019-08-28 03:30:00.000
427,2019-08-28 07:30:00.000,9693.0,9693.0,226.55629129666667,228.69947876333333,229.7348801166667,229.97204810999997,229.63028298666669,227.79643051000002,427,2019-08-28 07:30:00.005,NE282PV,1701,Total [1/m²],10884.22,1676.264,1345.8,2019-08-28 07:30:00.005,2019-08-28 07:30:00.000
428,2019-08-28 11:30:00.000,9717.0,9717.0,225.14386565666666,227.38932494000002,228.51269680333334,229.00551739666665,228.64082483666667,226.90339042333335,428,2019-08-28 11:30:00.010,NE282PV,1701,Total [1/m²],10625.551,1789.536,1439.497,2019-08-28 11:30:00.010,2019-08-28 11:30:00.000
